anfitrión/a,tiempo_respuesta,es_superhost,ciudad,pais,latitud,longitud,tipo_propiedad,capacidad,puntaje_promedio_comunicación,puntaje_promedio_localización,servicio_tv_cable,servicio_aire_acondicionado
70827624,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98205,-43.19379,apartamento completo,5,10,10,1,1
107019513,dentro de una hora,0,Cape Town,South Africa,-33.95192,18.38164,apartamento completo,2,9,10,1,1
163329653,dentro de una hora,0,New York,United States,40.65069,-73.94484,apartamento completo,4,10,9,1,1
217432173,dentro de una hora,1,New York,United States,40.68047,-73.94529,apartamento completo,2,10,10,0,1
52449189,dentro de una hora,0,Mexico City,Mexico,19.34201,-99.24382,casa completa,13,10,10,0,0
205151445,dentro de una hora,0,Mexico City,Mexico,19.43368,-99.09036,apartamento completo,5,10,10,1,0
179626591,dentro de una hora,0,Rio de Janeiro,Brazil,-22.97892,-43.41447,condominio completo,5,10,9,0,1
300894557,dentro de un día,0,Istanbul,Turkey,40.99528,29.02768,departamento con servicios completo,4,10,10,0,0
349695557,dentro de una hora,0,Sydney,Australia,-33.84923,151.07237,apartamento completo,2,10,10,0,1
15039858,dentro de una hora,0,Bangkok,Thailand,13.73611,100.63113,pieza en hotel,2,10,7,1,1
32278533,dentro de una hora,1,Paris,France,48.88789,2.34053,apartamento completo,2,10,10,1,1
50118568,dentro de un día,0,Cape Town,South Africa,-33.92129,18.39124,apartamento completo,2,10,10,1,1
10445838,dentro de un día,1,New York,United States,40.7347,-74.00168,pieza privada en departamento,1,10,10,0,1
46049183,dentro de una hora,0,Rome,Italy,41.89909,12.46562,apartamento completo,6,10,10,0,1
6017797,dentro de una hora,1,Istanbul,Turkey,41.02953,28.98217,pieza privada en departamento,2,10,8,1,1
212393,dentro de un día,0,Paris,France,48.84299,2.25845,apartamento completo,3,9,9,1,0
242671341,dentro de una hora,1,Rome,Italy,41.90777,12.44973,pieza en hotel,2,10,10,0,1
196145840,dentro de una hora,1,Istanbul,Turkey,41.03422,28.98547,pieza privada en departamento,2,10,10,0,0
2516345,dentro de una hora,0,Cape Town,South Africa,-33.9291,18.40543,apartamento completo,3,9,10,1,0
15060606,dentro de un día,0,Rio de Janeiro,Brazil,-22.96512,-43.17902,apartamento completo,9,10,10,1,1
46379519,dentro de una hora,0,Bangkok,Thailand,13.68769,100.60275,apartamento completo,3,9,9,0,1
130248430,dentro de una hora,0,Cape Town,South Africa,-33.91722,18.42335,apartamento completo,2,10,10,1,1
233554,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-23.00307,-43.30911,casa completa,12,9,9,1,1
114419067,dentro de una hora,0,Sydney,Australia,-33.93342,151.15125,apartamento completo,6,10,10,0,1
67866358,dentro de una hora,0,Paris,France,48.86129,2.35483,apartamento completo,3,10,10,1,0
227405004,dentro de una hora,0,Rome,Italy,41.8973,12.45565,pieza privada en departamento,2,9,9,0,1
35929661,dentro de una hora,1,Sydney,Australia,-33.83026,151.24266,pieza privada en departamento,2,10,10,0,0
156948703,dentro de una hora,0,New York,United States,40.76985,-73.87225,apartamento completo,8,10,10,0,1
180691985,dentro de una hora,0,Mexico City,Mexico,19.43215,-99.19026,apartamento completo,4,9,10,1,0
42594121,dentro de algunas horas,0,Bangkok,Thailand,13.74425,100.55036,departamento con servicios completo,5,10,10,0,1
385348566,dentro de algunas horas,0,Istanbul,Turkey,41.07132,28.65795,pieza privada en departamento,3,10,10,0,0
328360921,dentro de una hora,0,Istanbul,Turkey,40.99251,29.07939,apartamento completo,6,10,10,0,1
2450066,dentro de algunas horas,0,Sydney,Australia,-33.89696,151.25029,casa completa,6,9,10,0,0
16316334,dentro de algunas horas,0,Cape Town,South Africa,-33.94279,18.41244,pieza privada en casa,2,10,10,0,0
46531849,dentro de algunas horas,0,Cape Town,South Africa,-34.1442,18.43452,casa completa,7,10,10,0,1
181059553,dentro de una hora,0,Istanbul,Turkey,40.98321,29.04825,pieza privada en departamento,2,10,10,0,0
6146778,dentro de una hora,0,Rome,Italy,41.90056,12.46514,pieza privada en departamento,2,10,10,1,1
166602807,dentro de una hora,1,Rome,Italy,41.88539,12.53586,apartamento completo,3,10,9,1,1
46506082,dentro de una hora,0,Rio de Janeiro,Brazil,-22.92767,-43.17875,apartamento completo,6,10,10,0,1
4203559,dentro de una hora,0,Cape Town,South Africa,-33.91368,18.42013,apartamento completo,4,10,10,1,0
9669737,dentro de una hora,1,Cape Town,South Africa,-33.92447,18.42234,apartamento completo,4,10,10,1,1
83627325,dentro de un día,0,New York,United States,40.74619,-73.91662,apartamento completo,5,9,10,0,1
15699117,dentro de una hora,1,Bangkok,Thailand,13.73733,100.56111,condominio completo,3,10,10,1,1
77274093,dentro de una hora,0,Rome,Italy,41.87715,12.52141,apartamento completo,5,10,9,0,1
1702760,dentro de una hora,0,Rome,Italy,41.8832,12.51336,apartamento completo,6,10,10,1,1
2323816,dentro de una hora,1,Mexico City,Mexico,19.41567,-99.16946,apartamento completo,6,10,10,1,0
31362063,dentro de una hora,0,Mexico City,Mexico,19.42328,-99.08551,pieza privada en departamento,2,10,9,0,0
1281173,dentro de un día,0,Paris,France,48.86801,2.39004,apartamento completo,2,8,9,0,0
255254611,dentro de una hora,0,Sydney,Australia,-33.81752,151.08254,apartamento completo,2,10,10,0,1
4584648,dentro de una hora,0,Hong Kong,China,22.28894,114.19875,pieza privada en departamento,1,4,10,0,1
50366054,dentro de algunas horas,0,New York,United States,40.80055,-73.96011,apartamento completo,2,10,10,1,1
211877,dentro de una hora,1,Mexico City,Mexico,19.41735,-99.16941,apartamento completo,4,10,10,0,0
201677068,dentro de una hora,0,Bangkok,Thailand,13.7494,100.55587,condominio completo,4,10,10,0,1
538300,dentro de algunos días o más,0,New York,United States,40.69474,-73.95999,pieza privada en departamento,2,8,8,0,1
293343040,dentro de algunas horas,1,Rio de Janeiro,Brazil,-22.97748,-43.19073,apartamento completo,2,10,10,0,1
231127472,dentro de una hora,0,Rome,Italy,41.89574,12.49728,apartamento completo,6,10,10,0,1
85903164,dentro de una hora,0,Bangkok,Thailand,13.73892,100.58498,condominio completo,6,10,9,0,1
9922972,dentro de una hora,0,New York,United States,40.68517,-73.9369,pieza privada en departamento,2,9,9,0,1
44507188,dentro de algunas horas,0,Cape Town,South Africa,-34.01093,18.44447,pieza privada en casa,2,10,10,0,1
46082356,dentro de una hora,1,Rio de Janeiro,Brazil,-22.98206,-43.1933,apartamento completo,4,10,10,1,0
209586017,dentro de un día,0,Istanbul,Turkey,41.02355,28.63616,apartamento completo,4,10,8,1,0
4574124,dentro de una hora,0,Paris,France,48.86124,2.34597,estudio completo,6,10,10,1,0
10917267,dentro de algunas horas,0,Mexico City,Mexico,19.4117,-99.17848,apartamento completo,8,9,10,0,0
5526285,dentro de una hora,0,Rome,Italy,41.88994,12.53025,pieza privada en departamento,1,10,10,0,0
201677068,dentro de una hora,0,Bangkok,Thailand,13.74981,100.55424,condominio completo,4,10,10,0,1
269062023,dentro de una hora,1,Mexico City,Mexico,19.34445,-99.16261,pieza privada en casa,4,10,10,0,0
179311413,dentro de una hora,1,Paris,France,48.87845,2.2846,apartamento completo,4,10,10,0,1
325544374,dentro de algunos días o más,0,Bangkok,Thailand,13.68504,100.60886,apartamento completo,4,10,10,0,1
239967308,dentro de una hora,0,Rome,Italy,41.88794,12.4695,apartamento completo,4,9,10,0,1
13895956,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.95356,-43.19275,apartamento completo,4,10,10,0,1
38486978,dentro de algunas horas,1,Paris,France,48.85206,2.34725,apartamento completo,3,10,10,1,0
6750067,dentro de un día,0,Sydney,Australia,-33.83325,151.23757,apartamento completo,2,9,10,0,0
20476281,dentro de un día,0,Rio de Janeiro,Brazil,-22.93865,-43.17095,pieza privada en departamento,2,10,10,0,0
183337842,dentro de una hora,1,Istanbul,Turkey,41.07191,28.99219,apartamento completo,6,10,8,1,1
150340986,dentro de algunos días o más,0,Sydney,Australia,-33.89005,151.27351,pieza privada en departamento,2,10,10,0,0
331210946,dentro de un día,0,Sydney,Australia,-33.60368,151.2978,casa completa,6,10,10,0,0
107475129,dentro de una hora,0,Mexico City,Mexico,19.41018,-99.16324,pieza privada en casa,1,10,10,1,0
111126261,dentro de una hora,1,Rio de Janeiro,Brazil,-23.03143,-43.47506,departamento con servicios completo,4,10,10,0,1
116448868,dentro de un día,1,Mexico City,Mexico,19.42516,-99.17037,pieza privada en departamento,2,10,10,0,0
3499357,dentro de un día,0,Rio de Janeiro,Brazil,-22.98344,-43.22285,apartamento completo,3,10,10,1,1
309430151,dentro de una hora,0,Paris,France,48.88508,2.35508,apartamento completo,2,10,6,0,0
6047256,dentro de una hora,0,Istanbul,Turkey,41.02461,28.96977,apartamento completo,4,10,9,1,1
4264459,dentro de una hora,0,Paris,France,48.88255,2.29682,apartamento completo,1,9,9,1,0
6080791,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.94721,-43.18322,apartamento completo,5,9,10,1,1
216599111,dentro de una hora,0,Rome,Italy,41.78656,12.35786,apartamento completo,2,10,9,0,0
22848272,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.91985,-43.17346,apartamento completo,4,10,10,1,1
114383582,dentro de algunos días o más,0,Paris,France,48.89006,2.32886,apartamento completo,4,10,10,1,0
53244299,dentro de una hora,0,Paris,France,48.84905,2.27389,apartamento completo,2,10,10,1,0
6824711,dentro de un día,1,New York,United States,40.82427,-73.94428,pieza privada en departamento,1,10,9,0,1
773115,dentro de algunos días o más,0,Hong Kong,China,22.29105,113.94605,pieza privada en departamento,1,10,10,0,1
1712810,dentro de una hora,1,Paris,France,48.83844,2.30979,pieza privada en departamento,5,10,10,1,0
27989826,dentro de una hora,0,Cape Town,South Africa,-33.91873,18.42452,casa completa,2,10,10,0,1
368009971,dentro de un día,0,Rio de Janeiro,Brazil,-22.76601,-43.10899,casa completa,9,10,10,0,1
98726662,dentro de una hora,0,New York,United States,40.61021,-73.9583,pieza privada en casa,2,10,10,0,1
158461160,dentro de una hora,0,New York,United States,40.67944,-73.94573,apartamento completo,2,10,10,0,1
7686931,dentro de algunas horas,0,Paris,France,48.87651,2.37882,apartamento completo,2,10,10,0,0
227246311,dentro de una hora,1,Bangkok,Thailand,13.80385,100.64551,casa completa,10,10,10,0,1
215511814,dentro de algunos días o más,0,Istanbul,Turkey,40.92734,29.13501,pieza privada en casa,1,10,10,0,0
157822493,dentro de una hora,0,Rome,Italy,41.87112,12.47902,pieza privada en departamento,2,10,10,0,0
128013741,dentro de una hora,1,Mexico City,Mexico,19.41525,-99.16679,apartamento completo,4,10,10,1,0
53099252,dentro de algunas horas,0,Sydney,Australia,-33.90175,151.10218,casa completa,5,10,10,0,1
42707985,dentro de un día,0,Cape Town,South Africa,-34.10134,18.81582,condominio completo,4,10,10,0,0
62618580,dentro de un día,0,Bangkok,Thailand,13.77397,100.54105,apartamento completo,4,9,9,1,1
364650677,dentro de un día,0,Cape Town,South Africa,-33.89142,18.70204,apartamento completo,4,10,10,0,0
204560267,dentro de una hora,1,Mexico City,Mexico,19.34039,-99.15845,estudio completo,3,10,10,1,0
477939,dentro de algunas horas,0,Paris,France,48.86736,2.34418,departamento con servicios completo,2,9,9,1,0
170573897,dentro de una hora,0,Rio de Janeiro,Brazil,-23.00991,-43.42721,condominio completo,4,10,10,0,1
31905494,dentro de un día,0,Paris,France,48.85976,2.26695,condominio completo,2,9,9,0,1
135816291,dentro de una hora,0,Cape Town,South Africa,-33.98726,18.46653,apartamento completo,4,10,9,0,0
260880095,dentro de una hora,1,Sydney,Australia,-33.88564,151.22965,apartamento completo,4,10,10,0,1
17770924,dentro de una hora,0,Paris,France,48.85085,2.31912,apartamento completo,4,9,10,0,0
229582173,dentro de una hora,1,Cape Town,South Africa,-33.93201,18.40935,apartamento completo,2,10,10,0,1
285840776,dentro de una hora,0,Istanbul,Turkey,40.98945,29.0286,casa completa,2,10,10,0,1
60114309,dentro de una hora,0,Paris,France,48.83831,2.40287,apartamento completo,2,10,10,0,0
26197650,dentro de algunas horas,1,Rome,Italy,41.88808,12.50176,apartamento completo,8,10,10,1,1
57160283,dentro de una hora,0,New York,United States,40.68211,-73.93757,apartamento completo,2,10,10,1,1
50551187,dentro de un día,0,Sydney,Australia,-33.72906,151.26755,apartamento completo,4,10,10,0,1
13814433,dentro de un día,0,Rome,Italy,41.87168,12.5162,apartamento completo,4,9,10,0,1
96474135,dentro de una hora,1,Rio de Janeiro,Brazil,-22.96738,-43.184,apartamento completo,2,10,10,0,1
173893428,dentro de un día,0,Mexico City,Mexico,19.46907,-99.08672,pieza privada en departamento,1,10,10,1,0
279256438,dentro de algunos días o más,0,Mexico City,Mexico,19.43733,-99.13806,pieza privada en departamento,2,10,10,0,0
111581401,dentro de algunas horas,0,Cape Town,South Africa,-33.96255,18.47272,apartamento completo,5,9,9,0,0
67137873,dentro de una hora,1,Sydney,Australia,-33.79808,151.28078,apartamento completo,4,10,10,0,0
62326400,dentro de una hora,0,Istanbul,Turkey,41.08081,28.87674,apartamento completo,5,10,9,0,1
39744308,dentro de algunas horas,0,Bangkok,Thailand,13.7248,100.53024,apartamento completo,6,9,10,0,1
3827459,dentro de una hora,0,Bangkok,Thailand,13.74268,100.5564,apartamento completo,2,10,10,0,1
23208097,dentro de algunas horas,0,Bangkok,Thailand,13.72203,100.54135,casa completa,10,9,10,0,1
1943399,dentro de una hora,1,Sydney,Australia,-33.8919,151.20089,apartamento completo,2,10,10,1,1
50308636,dentro de algunas horas,0,Istanbul,Turkey,41.01894,28.62111,casa completa,2,10,9,0,1
142353198,dentro de algunas horas,0,Paris,France,48.87426,2.30445,pieza en hotel,3,2,10,1,1
376388906,dentro de una hora,0,Istanbul,Turkey,41.06775,29.00012,pieza en hotel,1,8,9,0,1
195230554,dentro de algunos días o más,0,Istanbul,Turkey,41.03184,28.97278,pieza privada en departamento,8,10,10,0,1
3476772,dentro de una hora,0,Rome,Italy,41.89641,12.49392,apartamento completo,3,9,10,0,1
15920954,dentro de una hora,1,Istanbul,Turkey,41.03034,28.9841,apartamento completo,6,10,10,0,1
253905009,dentro de algunos días o más,0,Rome,Italy,41.93032,12.49427,apartamento completo,4,10,9,1,1
26161863,dentro de algunas horas,1,Rio de Janeiro,Brazil,-23.00976,-43.32992,apartamento completo,6,10,10,1,1
24608109,dentro de algunas horas,0,Cape Town,South Africa,-33.98351,18.51381,apartamento completo,6,10,10,0,0
99682274,dentro de un día,1,Sydney,Australia,-33.92198,151.18497,pieza privada en departamento,2,10,10,0,1
110833949,dentro de un día,0,Cape Town,South Africa,-34.14553,18.43447,casa completa,6,10,10,0,0
